gene,p_val,logFC,p_val_adj
PI4KA,0.8112875835031303,-2.4072268,1.0
FLNB,0.6446426171654907,-2.3945954,1.0
CFAP73,0.19187495879380312,-2.3753445,1.0
TP73,0.4155448073407101,-2.369656,1.0
FAM229B,0.42581198341225823,-2.3549454,1.0
TENT2,0.9232061275971317,-2.352867,1.0
FOLR1,0.7075097933636347,-2.3291893,1.0
ADGB,0.4719795603029594,-2.328303,1.0
LEMD2,0.7296867007672436,-2.3253074,1.0
CNOT2,0.8552603881919674,-2.3248599,1.0
RIPOR1,0.7341500486316875,-2.3211308,1.0
YBX3,0.6026886491402949,-2.315124,1.0
CSNK1A1,0.9562408157453288,-2.2867107,1.0
CD38,0.7009038201214309,-2.2524588,1.0
DRC1,0.3225797277584638,-2.2502224,1.0
SPAG17,0.312527533672861,-2.243846,1.0
IER5,0.8575885166783824,-2.2387245,1.0
CCND2,0.8158909028802555,-2.2297058,1.0
C4orf47,0.4556938945622069,-2.2264056,1.0
STXBP2,0.7769808172140459,-2.2258666,1.0
NDUFC2,0.798662507787102,-2.2119596,1.0
GADD45GIP1,0.745347491480399,-2.208997,1.0
SPG21,0.8066907794921065,-2.201452,1.0
MMP24OS,0.4932476423164104,-2.1866832,1.0
RFX2,0.6319289523054497,-2.1849349,1.0
C11orf88,0.26986973156107275,-2.1835003,1.0
PRPF4B,0.986984561396586,-2.1792023,1.0
IQCK,0.46108702980956096,-2.1685205,1.0
ATF2,0.998816726262638,-2.165177,1.0
CCP110,0.4960590963461632,-2.1621966,1.0
GPR162,0.5883006825611719,-2.1525044,1.0
PJA2,0.7009038201214309,-2.1276047,1.0
DHX15,0.7319172409084503,-2.1202374,1.0
IFT80,0.4867209107242879,-2.1074545,1.0
SCD,0.8274267005046583,-2.106613,1.0
CTNNBIP1,0.8459606644435347,-2.1051328,1.0
C20orf96,0.6130617509251869,-2.1026006,1.0
KRT18,0.358626290213353,-2.1011074,1.0
TTC14,0.7838097961264193,-2.0932946,1.0
ATRAID,0.7588555894876285,-2.090153,1.0
ERN1,0.7588555894876285,-2.0775318,1.0
KCNAB2,0.7075097933636347,-2.0758014,1.0
ARF4,0.8135884383164926,-2.0752869,1.0
TRNAU1AP,0.9751552586453553,-2.0750313,1.0
SCGB1A1,0.11560815167464779,-2.069352,1.0
DNAH1,0.6921309930239308,-2.06842,1.0
GCLM,0.507389882310542,-2.0668786,1.0
TMEM127,0.9467921600409163,-2.0656538,1.0
C5orf15,0.6277148930753784,-2.0605724,1.0
CCDC125,0.6510389414554065,-2.0563567,1.0
LCA5,0.5111967912761068,-2.0553167,1.0
ASXL1,0.7906554665918814,-2.055066,1.0
OSCP1,0.5092914738797969,-2.0510752,1.0
DEGS2,0.5402169960457173,-2.044272,1.0
GAPVD1,0.6855782981761649,-2.0352793,1.0
C1QC,0.7883717527607821,-2.0301766,1.0
ACTA2,0.7588555894876285,-2.0296168,1.0
YIPF3,0.9704249214396863,-2.0267847,1.0
SETX,0.8867882569192177,-2.0142152,1.0
LRRC71,0.3759627655280757,-2.0122762,1.0
PRDX6,0.6089030446677812,-2.004276,1.0
LRGUK,0.5188551279856328,-2.0036263,1.0
GTF2H2C,0.7588555894876285,-2.0031333,1.0
HACD4,0.5520515679106985,-2.0017695,1.0
PSMB5,0.7498417298283708,-1.9997716,1.0
ERICH5,0.586258282880898,-1.9950608,1.0
MTA2,0.852933518964081,-1.9917691,1.0
COLGALT1,0.8021006431516319,-1.9908818,1.0
CFAP100,0.5630105931979805,-1.989168,1.0
IFT46,0.48116392849370326,-1.9890548,1.0
CCDC8,0.54414771417517,-1.9840462,1.0
PAPSS1,0.6151457962609852,-1.9829396,1.0
GPR107,0.9609675339014304,-1.9805179,1.0
DLEC1,0.3402972148172134,-1.9784613,1.0
TM7SF3,0.953878023167193,-1.9729475,1.0
GALK2,0.7883717527607821,-1.9706788,1.0
SYT8,0.5600113834574332,-1.9692405,1.0
SYTL2,0.709716715875409,-1.9678735,1.0
CLMN,0.6703810556665832,-1.9588394,1.0
TSC22D1,0.5781217537468637,-1.958802,1.0
CDHR3,0.17479454462791955,-1.9529357,1.0
PCED1A,0.9302758018250867,-1.946432,1.0
ENPP4,0.6047569412327447,-1.9368881,1.0
TSPAN3,0.1883642069644328,-1.9363278,1.0
SF3B5,0.7431036073435087,-1.9246004,1.0
CSK,0.7296867007672436,-1.9207479,1.0
CDKN1A,0.9067347493327574,-1.9086974,1.0
PPIL6,0.36644327811316135,-1.906924,1.0
AK9,0.5934210114055594,-1.9032495,1.0
CYBA,0.7747082864436315,-1.9028639,1.0
ALDH9A1,0.8043948683707929,-1.9026358,1.0
FUZ,0.6660633105225061,-1.9006246,1.0
COPRS,0.568026428801375,-1.898304,1.0
RBCK1,0.8809346867711253,-1.8934153,1.0
GLT8D1,0.6790491668169761,-1.8901565,1.0
DNAL4,0.5421805785747494,-1.8872055,1.0
AGR2,0.4521182809266504,-1.8806078,1.0
IQCE,0.7386223973376923,-1.8801562,1.0
RYBP,0.7975173260963252,-1.8739457,1.0
CSTF3,0.8424787202698387,-1.8724287,1.0
NEMF,0.9444311128618775,-1.8615314,1.0
IRAK1,0.8251164751565861,-1.856714,1.0
TMEM176B,0.745347491480399,-1.8522367,1.0
STIM2,0.899687429460014,-1.8510218,1.0
FAM104B,0.5520515679106985,-1.8447943,1.0
USP12,0.8715826203846851,-1.8303902,1.0
FMNL2,0.8832753527215915,-1.8262597,1.0
AKNA,0.7724376840996374,-1.8234434,1.0
CDH1,0.6193232029834956,-1.8228488,1.0
VDAC3,0.8251164751565861,-1.8218002,1.0
KIFC2,0.745347491480399,-1.8201375,1.0
CTBP2,0.8879597229732715,-1.8089106,1.0
TXNL1,0.8459606644435347,-1.8063567,1.0
ANAPC16,0.5791359098839379,-1.802447,1.0
ACSL4,0.8552603881919674,-1.8012788,1.0
MYO1D,0.7252324923724585,-1.797866,1.0
LRRFIP2,0.8669132265110785,-1.7914118,1.0
