gene,p_val,logFC,p_val_adj
ITPR1,0.3998101217031286,-2.3821998,1.0
COL27A1,0.6271953369225015,-2.379439,1.0
SACS,0.5113551137843764,-2.3659976,1.0
IFNGR1,0.5113551137843764,-2.3498378,1.0
DNAH1,0.8260300527680023,-2.3477805,1.0
A4GALT,0.6809030248950285,-2.3446767,1.0
SLC35F6,0.9886860684186605,-2.3441637,1.0
PM20D2,0.6724756672216516,-2.338004,1.0
SMARCD1,0.9005515374554574,-2.3328216,1.0
MED28,0.9901002321076005,-2.3304548,1.0
DNALI1,0.9181155179145178,-2.3109624,1.0
LTB4R,0.8662748389365695,-2.3080807,1.0
PHLDA1,0.9237448599447662,-2.3080256,1.0
RHOB,0.07733810629315363,-2.3016784,1.0
GGCX,0.958297484218942,-2.29821,1.0
PUM3,0.9441812001052527,-2.295596,1.0
TASOR,0.908274207691047,-2.2928047,1.0
HOXA5,0.8260300527680023,-2.292097,1.0
EIF1B,0.9787881665873843,-2.2884696,1.0
CACFD1,0.9131931988891111,-2.2846527,1.0
DMBT1,0.7692494974766572,-2.2808886,1.0
GRAMD1A,0.8823366322942958,-2.269008,1.0
KIF5B,0.7169888032534646,-2.2625952,1.0
MFSD10,0.8029847455476623,-2.2602093,1.0
ST6GAL1,0.9160055571354002,-2.257969,1.0
TMEM131L,0.7150032237593295,-2.24371,1.0
GART,0.9455921134480522,-2.236602,1.0
TMEM106C,0.7753528287131198,-2.222981,1.0
PPP1R3C,0.28354415103851416,-2.2179286,1.0
THOC7,0.9646543473337496,-2.2160504,1.0
NADK2,0.786578135402677,-2.215092,1.0
HAT1,0.9844438083905894,-2.1989362,1.0
CFAP36,0.8753468969706975,-2.190197,1.0
CARM1,0.8774428222663576,-2.188084,1.0
HIGD2A,0.9575913223507665,-2.1790545,1.0
SETDB2,0.9223371552003443,-2.1764593,1.0
STRAP,0.8931886587048977,-2.1740346,1.0
DNASE1L1,0.9181155179145178,-2.169695,1.0
ARHGEF10L,0.1151751676339761,-2.1549096,1.0
NRGN,0.7183135873336904,-2.139293,1.0
CNOT3,0.9604161639708414,-2.135884,1.0
C16orf89,0.7903299107035175,-2.125501,1.0
UBALD1,0.9357195512772327,-2.120032,1.0
KRT18,0.7760318417364518,-2.1194193,1.0
SOGA1,0.6401353335078458,-2.1136732,1.0
DMAC2L,0.9265609816210674,-2.1127353,1.0
ARL4C,0.7903299107035175,-2.1121755,1.0
PRRT2,0.36599562218849946,-2.1085105,1.0
RAVER1,0.9265609816210674,-2.1078007,1.0
PLPP3,0.5446685904702557,-2.0984986,1.0
SNCG,0.6391847211296163,-2.0953536,1.0
VWA8,0.8683668726796164,-2.0951464,1.0
DST,0.3973342298157059,-2.0946665,1.0
TMEM125,0.7896474054061571,-2.093767,1.0
FBXL22,0.42456127083208406,-2.0907633,1.0
DAAM1,0.8143153498994457,-2.088708,1.0
SLC39A13,0.6773326659890675,-2.0872576,1.0
COL16A1,0.46440098269364727,-2.0761936,1.0
FAM53B,0.9019549811119777,-2.076112,1.0
TOB2,0.9089767098852297,-2.0751252,1.0
NUPR1,0.6753882422517385,-2.074888,1.0
EFCC1,0.7564119611635257,-2.0697267,1.0
SEL1L,0.9290258442594402,-2.065142,1.0
RALA,0.8753468969706975,-2.0539742,1.0
BAX,0.8181009938973427,-2.0458581,1.0
MVB12A,0.9618287733951951,-2.034317,1.0
LSM6,0.9167088123917262,-2.0226939,1.0
CALR,0.9167088123917262,-2.0111358,1.0
EGR1,0.5723753901048918,-2.0091147,1.0
S1PR3,0.36178132509341365,-1.9970707,1.0
TSG101,0.9625351233239946,-1.996551,1.0
PLS3,0.29935061687737297,-1.9852057,1.0
ARHGAP17,0.77467398740752,-1.980767,1.0
CD2AP,0.8022993455798458,-1.9749817,1.0
STEAP4,0.8481846397286957,-1.9724302,1.0
POLR2I,0.8447145986507121,-1.9719874,1.0
FHL1,0.4202046243179316,-1.9710187,1.0
TSC22D1,0.8565246284806892,-1.9707884,1.0
FUT8,0.9272651572153543,-1.9663336,1.0
TNRC6A,0.7513627411711615,-1.9629878,1.0
MICAL1,0.766541463561048,-1.9615297,1.0
NUMB,0.8506154246381035,-1.958003,1.0
APPL2,0.9787881665873843,-1.9449672,1.0
TGM2,0.18109614363196702,-1.9423403,1.0
SLC16A7,0.7964796366309272,-1.9298546,1.0
RUBCN,0.993635767685907,-1.9286067,1.0
TNFSF13B,0.8350147083607384,-1.9278371,1.0
NT5DC1,0.8928382698087662,-1.9232239,1.0
ZNF217,0.8753468969706975,-1.9214859,1.0
TGFB3,0.6347563828435271,-1.9201776,1.0
RNGTT,0.9590036788138335,-1.9170558,1.0
TUBB6,0.5790262767122094,-1.9153758,1.0
LBH,0.4904953047406957,-1.9142154,1.0
OGA,0.785896523660059,-1.9103698,1.0
METTL7A,0.89003591730293,-1.90901,1.0
GATAD2A,0.9780812804942801,-1.9070783,1.0
PPP3CB,0.7156648701053117,-1.9062642,1.0
SLC29A1,0.5823652740120608,-1.8978468,1.0
DDB2,0.9886860684186605,-1.8968078,1.0
ATN1,0.6234293811532523,-1.8955615,1.0
LIMK1,0.9448866351658427,-1.8928171,1.0
OSR1,0.6253111366082198,-1.8910629,1.0
TRIM44,0.989039606182065,-1.8807985,1.0
SMIM12,0.7436413047245549,-1.8788537,1.0
CD164,0.9794950693380683,-1.8751873,1.0
PTPRJ,0.8253398521852638,-1.8739659,1.0
PDK2,0.7362796157875534,-1.8652947,1.0
COPE,0.9731335908560904,-1.8629266,1.0
PIN1,0.8928382698087662,-1.8567702,1.0
LMNA,0.40055469461894977,-1.8563503,1.0
RAP2C,0.9575913223507665,-1.8553824,1.0
GPRASP1,0.7356115586091018,-1.8522635,1.0
CHURC1,0.810190499400176,-1.8506277,1.0
PPIL2,0.9992928556702959,-1.8502913,1.0
GALNT18,0.9406546924228115,-1.8497536,1.0
POGLUT1,0.9886860684186605,-1.8416344,1.0
TRAM2,0.6391847211296163,-1.8380518,1.0
NR4A1,0.4184183721955508,-1.8373715,1.0
ADGRA2,0.8060709137574126,-1.8257836,1.0
ZNF385D,0.5985777948894715,-1.8253106,1.0
CC2D1B,0.8704598284909778,-1.8235266,1.0
PCDH1,0.8527000860048441,-1.821286,1.0
FXYD3,0.5766035759949895,-1.8002553,1.0
PRKCB,0.9167088123917262,-1.7962998,1.0
NFKBIL1,0.9802019881914522,-1.7955121,1.0
SPARCL1,0.11671665577096124,-1.7947401,1.0
VASN,0.6398183969834857,-1.7852749,1.0
PGGHG,0.7597839100958294,-1.7775736,1.0
PARP10,0.837783613513568,-1.7731701,1.0
RPUSD4,0.9533550693727328,-1.7721229,1.0
LBR,0.7716213396588872,-1.7624223,1.0
PRKAB2,0.7651885129754663,-1.7575482,1.0
NFIC,0.6097054993226232,-1.7514333,1.0
PGGT1B,0.976667560500131,-1.7474835,1.0
ANKRD10,0.8530476300308474,-1.7457167,1.0
IFT43,0.8935390684498743,-1.7445767,1.0
SELENOM,0.21207722731807954,-1.7424984,1.0
EPCAM,0.7760318417364518,-1.741928,1.0
