gene,p_val,logFC,p_val_adj
KRT7,0.5684487079596741,-1.1630841,1.0
SPATS2,0.6487703904625903,-1.1626744,1.0
ITPRIPL2,0.9379000252357138,-1.1591432,1.0
ADAM28,0.6473341733320762,-1.1545287,1.0
POLR2C,0.9776880558143524,-1.1542178,1.0
ZNF106,0.8588851335635918,-1.1441824,1.0
HSPA12B,0.7831776245201645,-1.1406426,1.0
AQP4,0.8483079027782522,-1.1392993,1.0
AFF4,0.8424433180112607,-1.1363472,1.0
JAML,0.7831776245201645,-1.1338181,1.0
IGHG3,0.8428340223461125,-1.1319933,1.0
SLC4A2,0.8303511831218869,-1.1304823,1.0
RABAC1,0.7232723446522787,-1.1294489,1.0
ACP5,0.84049037995347,-1.1292769,1.0
GLRX,0.8951054030762439,-1.1283035,1.0
CPD,0.9006383421860366,-1.12641,1.0
GPBP1L1,0.9283701761538854,-1.125264,1.0
TNIK,0.7889386208360291,-1.1248312,1.0
CDC42EP3,0.8561403756009296,-1.1122768,1.0
SLC9A3R2,0.535402484132948,-1.1099095,1.0
TDRP,0.7379182388069401,-1.1000615,1.0
IKZF3,0.8809018933187639,-1.0979213,1.0
PDZD8,0.9002429688436391,-1.0959766,1.0
SLC43A3,0.8159712856946788,-1.094325,1.0
PWWP2B,0.9018246097506976,-1.093482,1.0
GDE1,0.9192470166504096,-1.0925742,1.0
BDP1,0.9081550092409582,-1.0884113,1.0
CD79B,0.8280153093767807,-1.0779742,1.0
ZCCHC24,0.9506201047432337,-1.0760851,1.0
STAU2,0.7797267022543273,-1.0755625,1.0
CTSB,0.4537788451088368,-1.0755167,1.0
ZNF282,0.9085508572020835,-1.0736159,1.0
MLH1,0.9820699311384201,-1.0716025,1.0
ANKLE2,0.9228157498877039,-1.0703682,1.0
MBP,0.836977572080096,-1.0606107,1.0
IL1R1,0.6097661780215093,-1.0604056,1.0
SFSWAP,0.9565871751510405,-1.0569,1.0
CCNY,0.8990569977129051,-1.0533729,1.0
FMNL3,0.8483079027782522,-1.0512528,1.0
PGD,0.8565323781676939,-1.0451255,1.0
S100A8,0.6344677953985826,-1.0398718,1.0
MED24,0.9148874467227607,-1.0275745,1.0
SLC20A1,0.9490293396173516,-1.0228642,1.0
C1orf162,0.8389287354570757,-1.0225961,1.0
ARHGAP1,0.8726338701769123,-1.0184922,1.0
ZFYVE27,0.9689264568365404,-1.0159028,1.0
FKBP1A,0.8958955170105046,-1.0148575,1.0
FCN3,0.6559709956697213,-1.0136327,1.0
ASCC2,0.964546997305938,-1.0126529,1.0
