gene,p_val,logFC,p_val_adj
ATP1B3,0.11163454668021665,-3.4376478,1.0
ARPC4,0.03460737134295807,-3.4320414,1.0
PHTF2,0.5621354607628772,-3.4280338,1.0
TGOLN2,0.10146831964887235,-3.420175,1.0
ADAMTS4,0.838372683522253,-3.4062371,1.0
AGFG1,0.32568367894208305,-3.4017062,1.0
SLC25A19,0.5898477706458809,-3.4015737,1.0
NKIRAS1,0.9416721492909764,-3.3958998,1.0
FAM136A,0.6056033315252629,-3.392598,1.0
LILRA1,0.006064725776609209,-3.3784106,0.9397324074630214
MAFB,0.00022683518723378804,-3.3504424,0.13822987332815914
RTRAF,0.3892394761692338,-3.3431797,1.0
CALR,0.0318433715903096,-3.3283658,1.0
SF3A3,0.47408071628416404,-3.3280778,1.0
TICAM2,0.6402269404013756,-3.3255866,1.0
LILRB1,1.3720266228842215e-05,-3.31009,0.021738389812977606
EIF2S3,0.4171233087848283,-3.2971773,1.0
C7,0.7624766630582727,-3.2953618,1.0
H2AFY,0.12780932878861642,-3.2949915,1.0
AQP9,0.0004202756921449703,-3.2793896,0.19025280189556884
ADAM9,0.12302264385886406,-3.2777057,1.0
TNKS2,0.932645455372209,-3.2686362,1.0
IL10RB,0.13655268515979932,-3.2661362,1.0
SNX12,0.558515321128517,-3.265497,1.0
TMEM126A,0.7929281743803394,-3.265492,1.0
SLCO2B1,0.48372394596869905,-3.2651396,1.0
CALM2,0.10923516912662219,-3.262511,1.0
BCO2,0.80076578510428,-3.25146,1.0
CSTB,0.034658534793463355,-3.224192,1.0
REEP5,0.14190259111232992,-3.2226698,1.0
HBB,0.2871586028686266,-3.218205,1.0
STOM,0.8810629950247285,-3.1988435,1.0
PSMD1,0.4313210265083982,-3.183344,1.0
FRAT2,0.3953542845455338,-3.1821127,1.0
IRS2,0.5898477706458809,-3.1747613,1.0
C15orf39,0.16302275923000198,-3.1684365,1.0
TAF9,0.624078249611977,-3.1639843,1.0
SUSD6,0.5342818544517949,-3.139795,1.0
RAC1,0.044096224682332326,-3.1374834,1.0
UTP18,0.6175422185905226,-3.1193326,1.0
TIMM13,0.48372394596869905,-3.118849,1.0
RTN3,0.011295651917497911,-3.1164067,1.0
HADHA,0.04851177465424521,-3.1099517,1.0
PPP1R14B,0.5044690481020984,-3.1041517,1.0
ALG2,0.7998426548985011,-3.1035016,1.0
PDK3,0.9155669197583698,-3.101603,1.0
CAMTA1,0.9241018144191153,-3.094976,1.0
GET3,0.5192649995933631,-3.090172,1.0
SNRNP25,0.8947467474908156,-3.0843413,1.0
PTAFR,0.07334410635464977,-3.082434,1.0
ATP6V0E1,0.06732362004975478,-3.0820577,1.0
LILRB2,1.0120151539086135e-05,-3.0708902,0.01781596455392008
OLFML2B,0.14808067750197537,-3.0653517,1.0
YY1AP1,0.6852841394041036,-3.064906,1.0
TMEM176B,3.850991216312153e-05,-3.0588858,0.04142063932878626
ZNF217,0.1885301236977499,-3.0577283,1.0
SIGLEC5,0.10028969515394001,-3.0524855,1.0
SMPDL3A,0.6081081837944502,-3.0519722,1.0
TLR8,0.04706669900667443,-3.0496538,1.0
ISOC2,0.7663496199514033,-3.0469608,1.0
MAP3K8,0.168494232049757,-3.040439,1.0
SLC50A1,0.7391413266727787,-3.0384612,1.0
FCGR2B,0.729693092963704,-3.0344698,1.0
GPC4,0.8660049442680556,-3.0335636,1.0
CCSAP,0.7658936727096636,-3.032532,1.0
PLPBP,0.4779623282696458,-3.0311837,1.0
NFE2,0.5886119955134743,-3.0307043,1.0
NME1,0.3100586814741315,-3.0276835,1.0
TMEM106B,0.9933280892501264,-3.0226946,1.0
FPR3,0.06991134564695439,-3.0154428,1.0
ATG3,0.014799329888433679,-3.0086796,1.0
ERAP1,0.3418118867962504,-3.006833,1.0
TTLL12,0.8309119284702964,-3.0051365,1.0
C9orf72,0.030259323975059486,-3.0000443,1.0
OGFRL1,0.19431586001319212,-2.9986937,1.0
XPOT,0.7477238399326518,-2.995686,1.0
GRK3,0.06674461140139414,-2.9955075,1.0
HCK,0.0002050021220297505,-2.9901102,0.1299221448575747
IGFBP6,0.943098131887111,-2.980747,1.0
PLAGL1,0.6949675968835858,-2.9718215,1.0
NAPA,0.5609274887515603,-2.9687088,1.0
NAGA,0.01950620322415788,-2.9676585,1.0
FOLR2,0.8772942292964969,-2.9647183,1.0
FMNL1,0.05366212283687709,-2.9550502,1.0
TMEM150B,0.757246248901404,-2.9480848,1.0
VASP,0.000620510523145695,-2.9420214,0.24768100305768134
FOXA1,0.8472511847277381,-2.941755,1.0
RGS5,0.7867190151307428,-2.940079,1.0
NSF,0.3576612235862725,-2.9394565,1.0
UQCRH,0.6673759922746518,-2.9337816,1.0
DOCK8,0.15733535575512547,-2.9329598,1.0
TLR2,0.0002711649051338197,-2.9314177,0.15197664236556227
UCP2,0.0006252991745965194,-2.9157398,0.24768100305768134
CYFIP1,0.2883774676364167,-2.914916,1.0
KIAA0100,0.28959981554935854,-2.908837,1.0
PRDX5,0.7533874079971747,-2.9082298,1.0
MS4A4A,0.07229535709659621,-2.9058702,1.0
HIC2,0.8952191841365829,-2.901521,1.0
LZTR1,0.603103110210585,-2.8958473,1.0
TOP1MT,0.9630789640043035,-2.8944535,1.0
SDR39U1,0.9392959293158499,-2.8922193,1.0
HCFC1R1,0.7027061384071611,-2.8681803,1.0
DOK3,0.15663513568691736,-2.8673446,1.0
EFHD2,0.0002893299506749278,-2.866957,0.15228381959267873
RHOQ,0.03099611989068167,-2.863082,1.0
ACPP,0.1610504815365278,-2.8613348,1.0
ABCA1,0.5033255257758497,-2.8606536,1.0
POLR2H,0.7874082603025512,-2.8567047,1.0
PRKRA,0.8975819215390374,-2.85552,1.0
HSD17B11,0.22703785975644508,-2.8531888,1.0
IQSEC1,0.2721509615369362,-2.852446,1.0
G6PD,0.23565207107268638,-2.8484657,1.0
PLA2G4A,0.6844063543943102,-2.8466449,1.0
FAM174B,0.6892394168859945,-2.846602,1.0
TSPO,0.0008961652827986092,-2.8411646,0.3380676843014563
CCDC191,0.80076578510428,-2.835575,1.0
STAB1,0.0015794343930043164,-2.8342896,0.4468671164778641
BCL7A,0.8100121912663828,-2.8266113,1.0
ADM,0.34150864816871285,-2.8236196,1.0
ZC3H12C,0.9037292384502296,-2.819292,1.0
LEPROT,0.4440151957091443,-2.8186827,1.0
XRN2,0.19216929727346166,-2.8069694,1.0
CD36,0.0014667605330475275,-2.795293,0.42253370701100046
POU2F2,0.033274857713393814,-2.7896245,1.0
ABCD1,0.6219665845001097,-2.7885692,1.0
HNRNPA3,0.04733277475742119,-2.7803848,1.0
SNX17,0.2965922967919612,-2.7745512,1.0
SLC12A6,0.5477233790619437,-2.7622297,1.0
