gene,p_val,logFC,p_val_adj
KRT7,0.6969490000516765,-2.4108446,1.0
MSR1,0.027574201320551755,-2.4019935,1.0
HDAC3,0.9910080043380095,-2.3995678,1.0
GPR65,0.6111702238126964,-2.3990266,1.0
COG7,0.8314217970570547,-2.3790696,1.0
THADA,0.9421012637865784,-2.375617,1.0
MTPN,0.5893974569935814,-2.3720093,1.0
RNF13,0.283762505518395,-2.370005,1.0
UPP1,0.43641666562128323,-2.3508523,1.0
RAD50,0.9371199287905648,-2.3435066,1.0
TENT2,0.6789761358819897,-2.327141,1.0
RNF185,0.9411048093127734,-2.3038318,1.0
LAT2,0.6279519859522247,-2.3011248,1.0
HAVCR2,0.254483978060972,-2.2992928,1.0
CHPF2,0.9023302937063917,-2.2926352,1.0
GLA,0.5028954647474841,-2.2871933,1.0
DTNA,0.933136622593952,-2.285938,1.0
COLEC12,0.2386592337877712,-2.2823336,1.0
CBX3,0.6288406912882841,-2.2791536,1.0
FLNB,0.7542377401223903,-2.2778568,1.0
SIGLEC1,0.24827378622599816,-2.253842,1.0
M6PR,0.10421302202681179,-2.2490714,1.0
IRX3,0.7456908363578998,-2.2400162,1.0
FAM13A,0.8158281613141805,-2.2378335,1.0
AP1B1,0.4718921390488885,-2.2376547,1.0
RP2,0.7485363874264566,-2.2223215,1.0
KIAA1841,0.8795660526432381,-2.2175777,1.0
TWF2,0.48119795326734527,-2.2152596,1.0
P3H2,0.8226417929142755,-2.2143202,1.0
DIPK2A,0.8598509806143867,-2.2121878,1.0
NDUFA2,0.4562267075318661,-2.2074993,1.0
MCM7,0.8864846554064384,-2.2028117,1.0
PLA2G7,0.2426749516699216,-2.1960888,1.0
SFTPD,0.7824591029526627,-2.193783,1.0
CGN,0.7305739533375069,-2.1881535,1.0
DMXL2,0.44234423256700806,-2.1827896,1.0
SH3BGRL3,0.05150939491179891,-2.1742568,1.0
PIK3AP1,0.25474506066402103,-2.1670244,1.0
NMD3,0.9570580851807554,-2.1626434,1.0
PRKACA,0.3626283147984386,-2.1574948,1.0
TPGS2,0.9590535864557125,-2.152677,1.0
KCNE3,0.6076626962345122,-2.1507447,1.0
KAT2A,0.8323986743988472,-2.1469543,1.0
FLVCR2,0.5544864747320775,-2.1466281,1.0
PPIF,0.7239926867078363,-2.1434102,1.0
MANBA,0.4018255738223694,-2.1399045,1.0
TMEM251,0.5633300880548637,-2.1384425,1.0
OGFRL1,0.6575574356018401,-2.1380923,1.0
MGAT1,0.22713498924372788,-2.1376305,1.0
PLEKHM2,0.6771428333534023,-2.135143,1.0
CIR1,0.816800697982918,-2.1305819,1.0
PARM1,0.7485363874264566,-2.126274,1.0
STIM2,0.784864542750652,-2.1209047,1.0
DPYD,0.5394858093455244,-2.1178687,1.0
CLCN6,0.930150235822269,-2.1149697,1.0
CLCN7,0.7221160413881493,-2.1118784,1.0
TNFSF12,0.3434813680284132,-2.1103961,1.0
LAIR1,0.10434655125209212,-2.103781,1.0
SEPHS2,0.6593697062493058,-2.101286,1.0
ARF5,0.8441409779698332,-2.0938692,1.0
LILRB5,0.3447586915451969,-2.0852633,1.0
NR4A1,0.8461014750562612,-2.0825756,1.0
GET3,0.6566520537779696,-2.0808954,1.0
MCTP1,0.8407124373481105,-2.070695,1.0
HCLS1,0.138171262613037,-2.0688097,1.0
USP3,0.8598509806143867,-2.0661435,1.0
CTSS,0.01399103450765175,-2.0655928,1.0
HNMT,0.7790949837491286,-2.0642374,1.0
SIGLEC9,0.630619715112542,-2.055678,1.0
ATF4,0.7685492214122682,-2.0536294,1.0
BRI3,0.13917268703739058,-2.0493145,1.0
ARRB2,0.22785850994787848,-2.0387378,1.0
NRIP1,0.622631113082122,-2.0277655,1.0
OS9,0.40782831075862125,-2.0218058,1.0
EPSTI1,0.605037958827819,-2.0215752,1.0
ATL2,0.784864542750652,-2.0209343,1.0
MAL2,0.7551892787191756,-2.0197034,1.0
FGFR2,0.7239926867078363,-2.0193021,1.0
ARL8A,0.6133669742945533,-2.0104582,1.0
TSPO,0.1915281753827639,-2.0101123,1.0
CBL,0.8003071225087844,-2.0083225,1.0
FAM53B,0.9960034895944078,-2.006499,1.0
FAM193A,0.901338733455406,-2.0034866,1.0
MYEF2,0.7381197368534582,-2.0006862,1.0
SHC2,0.7155610069218306,-2.0006225,1.0
TMEM138,0.8904420655372743,-1.9981363,1.0
ACAP1,0.7532865744722125,-1.9968798,1.0
MTLN,0.823616274381691,-1.9961095,1.0
RASAL2,0.9920070794562718,-1.9947602,1.0
MTUS1,0.7230541558512154,-1.9884032,1.0
LAP3,0.33619552095670857,-1.9814233,1.0
SLC34A2,0.5084998869697583,-1.9716468,1.0
PITPNA,0.8124265258553885,-1.969083,1.0
LIPA,0.059314856594993595,-1.9675674,1.0
IRF8,0.3380865207156768,-1.9667945,1.0
ZFP36L1,0.8608347677733097,-1.9594654,1.0
STAB1,0.1800802725310554,-1.9557565,1.0
CENPX,0.9640434349585985,-1.9477351,1.0
