gene,p_val,logFC,p_val_adj
MCMBP,0.834719290110832,-2.9732914,1.0
CCNT2,0.7697213856100684,-2.9726949,1.0
MXD4,0.38664958629077906,-2.9704933,1.0
SLC25A24,0.6835845653247579,-2.9631624,1.0
RHOH,0.3385204947881927,-2.9620583,1.0
SHISA2,0.8528005144336018,-2.9591982,1.0
UBAP1L,0.8530730288164063,-2.958054,1.0
NAP1L4,0.31229001948461765,-2.9551296,1.0
ENDOD1,0.7960102130781136,-2.9506066,1.0
BMP2K,0.5248669251241385,-2.9363723,1.0
ZNF862,0.7330757232208762,-2.9340618,1.0
AMDHD2,0.824019892881996,-2.9335704,1.0
MT-CO3,0.00028060807051403564,-2.9284334,1.0
GPR4,0.8431378724158543,-2.9266093,1.0
NSMF,0.7853047497173199,-2.9254968,1.0
NDUFA8,0.7572681151345718,-2.9243,1.0
PHF6,0.9374087621985342,-2.9237952,1.0
URB2,0.9531738517937688,-2.9207919,1.0
YWHAH,0.7335989345151606,-2.9157543,1.0
MTCL1,0.8916581764967616,-2.9131489,1.0
CTSZ,0.012541264872250426,-2.900985,1.0
ZBTB22,0.9854458622264632,-2.8987222,1.0
GATA3,0.2912308693285489,-2.8980007,1.0
MPZL3,0.5340807419124027,-2.896206,1.0
SELENOT,0.82077581257886,-2.8914697,1.0
PTPN4,0.57267954046499,-2.8817954,1.0
ELL,0.5066865822599903,-2.8805227,1.0
RHOA,0.24682273504140573,-2.8790214,1.0
ZNF484,0.8944055936959255,-2.8577535,1.0
RIC8B,0.8750651915029615,-2.846737,1.0
LRCOL1,0.8431378724158543,-2.842451,1.0
CSTB,0.3963475704724083,-2.8207057,1.0
ZNF10,0.8930317246359382,-2.8195596,1.0
DOT1L,0.7204263352731451,-2.8183062,1.0
MAPKAPK5,0.9458418118291974,-2.8149123,1.0
CNOT9,0.7679955001528257,-2.802902,1.0
HMGCR,0.7611035335424968,-2.8013222,1.0
PIP5KL1,0.883012461466109,-2.797429,1.0
FHOD1,0.5419934609283426,-2.7912927,1.0
PAOX,0.8458574212339781,-2.7882109,1.0
VILL,0.6947169999467977,-2.787205,1.0
SYTL2,0.23089377604231898,-2.7865345,1.0
PARD6B,0.7689246807656899,-2.7858295,1.0
DENND3,0.27099700241637514,-2.7838223,1.0
TMSB10,0.013401819199685016,-2.783562,1.0
HSPA5,0.4899343941574079,-2.7798953,1.0
PARK7,0.780767067383039,-2.7778318,1.0
PIK3R2,0.5763501672667515,-2.7772138,1.0
OSGIN1,0.8630315478340194,-2.7681074,1.0
TPD52L2,0.398479318077647,-2.7662985,1.0
ACSL6,0.6284957580325561,-2.765784,1.0
DBI,0.4798335498538093,-2.7626393,1.0
ARRDC5,0.5651367768842284,-2.7597933,1.0
ATRIP,0.8883629946674444,-2.758993,1.0
MAP7D1,0.7473768190693866,-2.7555325,1.0
EHD4,0.5130454034956272,-2.7523644,1.0
FZD5,0.5881462017947363,-2.751083,1.0
CEP295NL,0.6138964748615869,-2.7466347,1.0
METRNL,0.5174200066054553,-2.7453003,1.0
GNA15,0.9088495682065391,-2.7354772,1.0
CTDP1,0.8153758449626565,-2.7259872,1.0
LY86,0.8724644728643514,-2.7227182,1.0
ABCC1,0.7886459511281156,-2.7177637,1.0
ZMAT5,0.9332638756681616,-2.7169278,1.0
CTDSPL,0.5971562099732053,-2.7122738,1.0
STIM2,0.6708732482073987,-2.7099354,1.0
KCNK3,0.7500105095739588,-2.7081878,1.0
ZMAT3,0.899216603831596,-2.6990652,1.0
CENPJ,0.9027929061652166,-2.698156,1.0
IGKC,0.15232061466504512,-2.6980877,1.0
TTC6,0.8730118790100534,-2.6955523,1.0
ZSCAN32,0.961894403157132,-2.6954856,1.0
STPG1,0.8727381683203945,-2.6918683,1.0
METAP2,0.7041092005723255,-2.6819124,1.0
KMT2E,0.6809075889788713,-2.6803663,1.0
FXN,0.9122932383934751,-2.6794527,1.0
DOK2,0.37700396444461937,-2.6754625,1.0
ITGB7,0.4075668185190412,-2.6725066,1.0
RNF170,0.986693238661539,-2.67232,1.0
KLF5,0.375504503058837,-2.6719892,1.0
SARM1,0.7747727967483474,-2.6708229,1.0
NR3C2,0.7650773938307625,-2.6667793,1.0
SLAMF1,0.053996111053880004,-2.6644502,1.0
CLCN6,0.5825321508717665,-2.6577504,1.0
PCDHGC5,0.8824639862477285,-2.6556387,1.0
NR2F6,0.500258982789145,-2.6507087,1.0
CFAP206,0.8530730288164063,-2.6490755,1.0
UBE4B,0.8941307944057129,-2.6407619,1.0
PCGF3,0.7629572246308318,-2.6378284,1.0
LRRC49,0.8530730288164063,-2.635574,1.0
ABLIM1,0.4629365209215429,-2.6299531,1.0
SETD7,0.8712330326912299,-2.6242487,1.0
ASTN2,0.9731130969757406,-2.6236737,1.0
CPLANE1,0.7059156666654613,-2.6231432,1.0
MTA1,0.7508011869199314,-2.6210139,1.0
PRDX4,0.7893146603778594,-2.6191068,1.0
TTL,0.7770357429039749,-2.6185458,1.0
PLA2G4B,0.9103645759628243,-2.616445,1.0
NTHL1,0.8386547184005477,-2.6134872,1.0
EIF2AK1,0.6645524557747748,-2.6133416,1.0
PPARD,0.7455349868550035,-2.607454,1.0
TCF25,0.1148023352525688,-2.601803,1.0
OPHN1,0.7113449806435946,-2.59774,1.0
RARB,0.8530730288164063,-2.597261,1.0
IVNS1ABP,0.20939973767916154,-2.5908203,1.0
CDV3,0.7149726941968589,-2.5830123,1.0
C4orf33,0.8776672602550526,-2.5821028,1.0
TIAL1,0.5129334880666353,-2.5818307,1.0
PATZ1,0.9612021155639787,-2.5798352,1.0
BTC,0.8431378724158543,-2.5792646,1.0
ZNF512,0.5235088695878805,-2.5781753,1.0
THAP8,0.986693238661539,-2.5769792,1.0
FUT10,0.8691813273270206,-2.5741956,1.0
CLDN3,0.8530730288164063,-2.5705664,1.0
HPCAL1,0.701273841489804,-2.5702848,1.0
HYOU1,0.5966740947223356,-2.5695267,1.0
PHLDA3,0.6300996165801458,-2.5692518,1.0
COX16,0.8228030072274439,-2.5665665,1.0
TMEM251,0.8459934471762192,-2.557554,1.0
ZBED1,0.8336343783307362,-2.5462787,1.0
GXYLT1,0.883012461466109,-2.5426247,1.0
CARD8,0.20713881183469462,-2.538603,1.0
POLR2I,0.5765873625445417,-2.5367417,1.0
CABIN1,0.5346521610153234,-2.534152,1.0
NR4A3,0.8528005144336018,-2.5341034,1.0
PTPRU,0.6131643491853336,-2.5334063,1.0
IFFO1,0.7715813078010891,-2.5328357,1.0
NT5DC1,0.9328494846449654,-2.531366,1.0
MCAT,0.7992294540836438,-2.5258129,1.0
PPME1,0.9269119343086681,-2.525597,1.0
CHMP2B,0.7939999452979045,-2.516355,1.0
HAUS7,0.9030680890050787,-2.5102966,1.0
ELOVL7,0.8730118790100534,-2.5091217,1.0
CCR4,0.5015852728686151,-2.5068614,1.0
COX6C,0.8167250257070406,-2.5057876,1.0
COPG2,0.8653538433609766,-2.5049617,1.0
PCDHGA10,0.7486932978605082,-2.4989839,1.0
CARMIL2,0.2817274313748389,-2.4989622,1.0
ZNF624,0.9293969444442183,-2.4979599,1.0
HNRNPU,0.8093113586711532,-2.4921618,1.0
ST14,0.5957103961834526,-2.4911497,1.0
MOB3A,0.15306847219615732,-2.4910228,1.0
KCNAB3,0.9151871974517958,-2.4857857,1.0
SLC45A3,0.9014171677868704,-2.4851136,1.0
SCCPDH,0.7100509459894163,-2.4829187,1.0
MGST2,0.6578783702537978,-2.4822295,1.0
ZFAND1,0.7837023728029044,-2.4723756,1.0
VAMP3,0.39809121481728094,-2.4666228,1.0
ATF3,0.7204263352731451,-2.4645894,1.0
FBL,0.7400182487247293,-2.463701,1.0
FAM184A,0.4583960621227884,-2.4636495,1.0
PAN3,0.8856184803062964,-2.4608486,1.0
PSMC2,0.8526642638284685,-2.4536548,1.0
PTPRM,0.25586830513924863,-2.4532068,1.0
IFT122,0.6977997637745418,-2.4496405,1.0
NFS1,0.8152409569205337,-2.4410574,1.0
FAM122A,0.8927569892041612,-2.4376018,1.0
RORC,0.8567536764427544,-2.4331326,1.0
CMPK2,0.7674646893619066,-2.429561,1.0
SEMA6C,0.8819155673784044,-2.4287167,1.0
SMC1A,0.7879773975771067,-2.428286,1.0
SH3KBP1,0.46888708723196093,-2.420054,1.0
SLC46A1,0.8530730288164063,-2.4181201,1.0
ZNF782,0.9087118565818016,-2.415209,1.0
TNFRSF21,0.5867104514251049,-2.4146962,1.0
TBC1D5,0.7986926752904842,-2.4129,1.0
KIF1B,0.44627279183229485,-2.4057167,1.0
MAP2,0.7500105095739588,-2.4048889,1.0
ZC3H3,0.8182097519409397,-2.4046721,1.0
ITGB3,0.7209464773876195,-2.4040449,1.0
VAMP8,0.45545296064788676,-2.403151,1.0
NDE1,0.4957415639010252,-2.4029818,1.0
GRIN3B,0.8530730288164063,-2.4018686,1.0
PELI1,0.8147014595487482,-2.4003568,1.0
GALNS,0.8700019045828926,-2.3972385,1.0
NPAS2,0.7592512127207868,-2.394212,1.0
CCDC59,0.8686343540280933,-2.3882418,1.0
C11orf95,0.8067542095645551,-2.3862977,1.0
PPM1B,0.7307228099286083,-2.386052,1.0
TC2N,0.02512907990352678,-2.3834105,1.0
BDH2,0.7305921665476253,-2.3832288,1.0
SREK1IP1,0.892482266641794,-2.382892,1.0
POLR2L,0.20187092221941783,-2.3804672,1.0
ARHGAP25,0.31179108464357186,-2.379155,1.0
RAB7B,0.8431378724158543,-2.3788745,1.0
ARHGAP39,0.8630315478340194,-2.3774483,1.0
DVL1,0.643117292431995,-2.3712223,1.0
TM7SF2,0.9714506788327795,-2.3689268,1.0
UBE2J1,0.36126117173195804,-2.3599715,1.0
YTHDF3,0.9237376840459133,-2.3508496,1.0
SERTAD4,0.8530730288164063,-2.348791,1.0
PIKFYVE,0.7033355108664848,-2.3458126,1.0
KLHDC4,0.15542984859666908,-2.3440523,1.0
USP49,0.9229098163727836,-2.3418698,1.0
DOK6,0.8530730288164063,-2.3389344,1.0
RNF213,0.054408899442947134,-2.3344936,1.0
PITPNC1,0.21314370038660313,-2.3327835,1.0
CCDC189,0.6588840502218585,-2.3323786,1.0
DUSP22,0.7099215884247152,-2.3323321,1.0
SOGA1,0.3883672553606906,-2.3280814,1.0
FXR2,0.7719800338221654,-2.324347,1.0
LRRC37B,0.7316375321292228,-2.3220727,1.0
TTC12,0.7833019215617681,-2.3189118,1.0
SHISAL2A,0.8256430649016818,-2.3180773,1.0
CLEC4A,0.6701135111779322,-2.3099957,1.0
GSPT1,0.8386547184005477,-2.3078778,1.0
TNFSF12,0.8568900570839495,-2.3062224,1.0
PKN2,0.6158506912546835,-2.305141,1.0
FAM110B,0.8630315478340194,-2.3041537,1.0
SP1,0.8795854218468294,-2.3020618,1.0
ZFY,0.9725589442588314,-2.2982388,1.0
