Cell Type,Gene Name,Score
MUC5B+ club,CTRL,0.001841080142185092
MUC5B+ club,CYP26B1,0.005808633752167225
MUC5B+ club,CYP27A1,0.0005422299727797508
MUC5B+ club,CYYR1,0.0006674608448520303
MUC5B+ club,DACH1,0.0008919262327253819
MUC5B+ club,DISP1,0.001268784049898386
MUC5B+ club,DKK2,0.003056574845686555
MUC5B+ club,DLL4,0.0010658935643732548
MUC5B+ club,DNAJB1,0.0005290315020829439
MUC5B+ club,DUSP6,0.0005595184629783034
MUC5B+ club,EDNRB,0.0005926979356445372
MUC5B+ club,EMCN,0.0009879763238132
MUC5B+ club,EMILIN1,0.0005655112909153104
MUC5B+ club,ERG,0.0006746893050149083
MUC5B+ club,EVI2A,0.0007395118591375649
MUC5B+ club,EZH2,0.0018309467704966664
MUC5B+ club,FAM124B,0.004713880829513073
MUC5B+ club,FAM222A,0.003519090125337243
MUC5B+ club,FAT4,0.0008552890503779054
MUC5B+ club,FBLIM1,0.0009147479431703687
MUC5B+ club,FBLN2,0.0006229649297893047
MUC5B+ club,FCER1A,0.004146825522184372
MUC5B+ club,FGF18,0.002163815079256892
MUC5B+ club,FHL1,0.0007157234940677881
MUC5B+ club,FLNB,0.0005746437236666679
MUC5B+ club,FLRT2,0.0026513454504311085
MUC5B+ club,FLT1,0.0005697195301763713
MUC5B+ club,FLT4,0.0007456118473783135
MUC5B+ club,FMN1,0.0008473243797197938
MUC5B+ club,FOSB,0.0010457891039550304
MUC5B+ club,FOXC1,0.001979518448933959
MUC5B+ club,FOXO1,0.0006867171032354236
MUC5B+ club,FSCN1,0.001027543912641704
MUC5B+ club,FUCA1,0.0006430134526453912
MUC5B+ club,FUT1,0.0009716669446788728
MUC5B+ club,FZD4,0.0005836947239004076
MUC5B+ club,G0S2,0.0005853665061295033
MUC5B+ club,GASK1B,0.000838772626593709
MUC5B+ club,GJA4,0.002056936966255307
MUC5B+ club,GJA5,0.0005878190277144313
MUC5B+ club,GNAO1,0.002145160920917988
MUC5B+ club,GNG11,0.0008785674581304193
MUC5B+ club,GP1BB,0.0018478960264474154
MUC5B+ club,GPC1,0.0005937697715125978
MUC5B+ club,GPER1,0.00204017898067832
MUC5B+ club,GPNMB,0.0006100336904637516
MUC5B+ club,GPR183,0.001150442403741181
MUC5B+ club,GPR34,0.0014140680432319641
MUC5B+ club,GUCY1B1,0.0016858455492183566
MUC5B+ club,HAGHL,0.0007836055592633784
MUC5B+ club,HAPLN3,0.0009997604647651315
MUC5B+ club,HBA1,0.0005390066653490067
MUC5B+ club,HBB,0.0005548574263229966
MUC5B+ club,HES1,0.0006241490482352674
MUC5B+ club,HILPDA,0.0014300999464467168
MUC5B+ club,HIST1H1D,0.0011887934524565935
MUC5B+ club,HIST1H2BG,0.004029486328363419
MUC5B+ club,HIST1H4C,0.0028077014721930027
MUC5B+ club,HLX,0.0009735397179611027
MUC5B+ club,HMCN1,0.000630835653282702
MUC5B+ club,HSPA1A,0.0005554909585043788
MUC5B+ club,HSPD1,0.0006862207083031535
MUC5B+ club,IDO1,0.0013962783850729465
MUC5B+ club,IFI44L,0.0009831036441028118
MUC5B+ club,IGHG1,0.0005813257303088903
MUC5B+ club,IL1R2,0.0014679100131615996
MUC5B+ club,IL1RL1,0.0007799183367751539
MUC5B+ club,IL2RB,0.0011887531727552414
MUC5B+ club,IL33,0.0005349864368326962
MUC5B+ club,IL3RA,0.0008017822983674705
MUC5B+ club,INKA1,0.0020196030382066965
MUC5B+ club,ISYNA1,0.0015404544537886977
MUC5B+ club,ITGA10,0.0017296080477535725
MUC5B+ club,ITGA6,0.0006249247817322612
MUC5B+ club,ITM2C,0.0006164449732750654
MUC5B+ club,JAG2,0.0007021704223006964
MUC5B+ club,JAM2,0.0012373479548841715
MUC5B+ club,KALRN,0.000725588935893029
MUC5B+ club,KCNIP2,0.0009477271814830601
MUC5B+ club,KCNN4,0.0016176068456843495
MUC5B+ club,KDR,0.0006737627554684877
MUC5B+ club,KHDRBS2,0.0006783617427572608
MUC5B+ club,KL,0.0019299263367429376
MUC5B+ club,LEPR,0.0009441250585950911
MUC5B+ club,LOX,0.0017787457909435034
MUC5B+ club,LRRC32,0.0005469614989124238
MUC5B+ club,LTK,0.0010867638047784567
MUC5B+ club,LYVE1,0.0016717438120394945
MUC5B+ club,LZTS1,0.004563191905617714
MUC5B+ club,MAFF,0.0008537902031093836
MUC5B+ club,MAP1B,0.0014723691856488585
MUC5B+ club,MCEMP1,0.0007835498545318842
MUC5B+ club,MDFI,0.001457364414818585
MUC5B+ club,MEST,0.0016522642690688372
MUC5B+ club,MME,0.0010160838719457388
MUC5B+ club,MMRN2,0.0006839022971689701
MUC5B+ club,MNDA,0.0006171805434860289
MUC5B+ club,MOXD1,0.0011360958451405168
MUC5B+ club,MRGPRF,0.002131440443918109
MUC5B+ club,MT1X,0.0007050898857414722
MUC5B+ club,MTHFD1L,0.0005905883153900504
MUC5B+ club,MTMR11,0.001312085660174489
MUC5B+ club,MYH11,0.0006332322955131531
MUC5B+ club,MYZAP,0.0017569393385201693
MUC5B+ club,NDRG4,0.0007203713175840676
MUC5B+ club,NMUR1,0.0026513910852372646
MUC5B+ club,NOG,0.007864660583436489
MUC5B+ club,NOS1,0.007034397684037685
MUC5B+ club,NOVA2,0.0006070910603739321
MUC5B+ club,NPR1,0.0005276424344629049
MUC5B+ club,NPR3,0.0012768598971888423
MUC5B+ club,NR1H3,0.0007046356913633645
MUC5B+ club,NREP,0.0005422417889349163
MUC5B+ club,NRN1,0.0013492254074662924
MUC5B+ club,NRP2,0.0006115513970144093
MUC5B+ club,NXF3,0.002784398151561618
MUC5B+ club,NXPH3,0.0040137553587555885
MUC5B+ club,OAF,0.000878585793543607
MUC5B+ club,OAS3,0.0006857668049633503
MUC5B+ club,OGN,0.0019372915849089622
MUC5B+ club,OXNAD1,0.0007591951289214194
MUC5B+ club,PALD1,0.0006811245693825185
MUC5B+ club,PAMR1,0.004922672640532255
MUC5B+ club,PAPLN,0.0006820304552093148
MUC5B+ club,PCDH12,0.0014510101173073053
MUC5B+ club,PCDH17,0.0007655826630070806
MUC5B+ club,PCDHB14,0.003113836981356144
MUC5B+ club,PDE5A,0.0007172445184551179
MUC5B+ club,PDGFRA,0.0006625645328313112
MUC5B+ club,PDZRN3,0.000768510450143367
MUC5B+ club,PFN2,0.0006368821486830711
MUC5B+ club,PHF19,0.0006564923678524792
MUC5B+ club,PI3,0.0019222379196435213
MUC5B+ club,PKN3,0.0008619482978247106
MUC5B+ club,PLCB4,0.0007866867817938328
MUC5B+ club,PLCG2,0.0006914642872288823
MUC5B+ club,PLVAP,0.002027616836130619
MUC5B+ club,PLXNA4,0.0028557423502206802
MUC5B+ club,PLXNC1,0.000715695961844176
MUC5B+ club,PRDM1,0.0006488418439403176
MUC5B+ club,PRELP,0.0007829298265278339
MUC5B+ club,PRKCQ,0.0010938666528090835
MUC5B+ club,PROK2,0.0016857360024005175
MUC5B+ club,PRPF40B,0.001092730090022087
MUC5B+ club,PRR3,0.001283452264033258
MUC5B+ club,PTGIR,0.0007011449779383838
MUC5B+ club,PTGIS,0.0007324760081246495
MUC5B+ club,PTX3,0.0013768002390861511
MUC5B+ club,RAB3IL1,0.001494360389187932
MUC5B+ club,RAPGEF4,0.001293387496843934
MUC5B+ club,RARRES1,0.001016031950712204
MUC5B+ club,RCAN1,0.0012949975207448006
MUC5B+ club,RCSD1,0.0006111601833254099
MUC5B+ club,RGS1,0.00107848912011832
MUC5B+ club,RGS13,0.002679897239431739
MUC5B+ club,RND1,0.0035947689320892096
MUC5B+ club,RSAD2,0.0016579084331169724
MUC5B+ club,RXFP1,0.003843938000500202
MUC5B+ club,S1PR3,0.0010202167322859168
MUC5B+ club,SAMD11,0.0017694641137495637
MUC5B+ club,SAMSN1,0.0007001666235737503
MUC5B+ club,SELP,0.0018011096399277449
MUC5B+ club,SEMA3D,0.001979588298127055
MUC5B+ club,SEMA3G,0.0005843961844220757
MUC5B+ club,SEMA6A,0.001630865503102541
MUC5B+ club,SEMA6B,0.0012719073565676808
MUC5B+ club,SERPINA3,0.0010658064857125282
MUC5B+ club,SIGLEC8,0.006244539283216
MUC5B+ club,SLC12A2,0.0009773483034223318
MUC5B+ club,SLC17A9,0.0012373551726341248
MUC5B+ club,SLC18B1,0.0010307567426934838
MUC5B+ club,SLC26A2,0.0011399793438613415
MUC5B+ club,SLC2A1,0.0008918995736166835
MUC5B+ club,SLC40A1,0.0005681099719367921
MUC5B+ club,SOCS1,0.0007568626315332949
MUC5B+ club,SOCS2,0.0008611755329184234
MUC5B+ club,SOSTDC1,0.003133337013423443
MUC5B+ club,SOX17,0.0026098189409822226
MUC5B+ club,SPEF2,0.0007823921623639762
MUC5B+ club,SPHK1,0.0013788783689960837
MUC5B+ club,SPNS2,0.0005273595452308655
MUC5B+ club,SPON1,0.0008626345661468804
MUC5B+ club,SPON2,0.0006919460720382631
MUC5B+ club,SSC5D,0.0014447544235736132
MUC5B+ club,SSTR1,0.0019411735702306032
MUC5B+ club,STARD8,0.0007357282447628677
MUC5B+ club,STEAP1,0.002196860034018755
MUC5B+ club,STON1,0.0013171735918149352
MUC5B+ club,STXBP6,0.0006292540347203612
MUC5B+ club,SULF2,0.0010170874884352088
MUC5B+ club,SVEP1,0.0007472497527487576
MUC5B+ club,SYNM,0.0009240640210919082
MUC5B+ club,SYNPO2,0.001263933489099145
MUC5B+ club,TEAD4,0.0009189441916532815
MUC5B+ club,TENT5C,0.0009240634390152991
MUC5B+ club,TGFBR3,0.000669686240144074
MUC5B+ club,THBS2,0.001004801015369594
MUC5B+ club,TIE1,0.0006292520556598902
MUC5B+ club,TLL1,0.0026444182731211185
MUC5B+ club,TM4SF18,0.004946824163198471
MUC5B+ club,TMEM140,0.0005425267736427486
MUC5B+ club,TMEM44,0.0007574862684123218
MUC5B+ club,TMOD1,0.0011973854852840304
MUC5B+ club,TMTC1,0.0011296897428110242
MUC5B+ club,TNFRSF10D,0.0008082772837951779
MUC5B+ club,TNFRSF6B,0.0009782725246623158
MUC5B+ club,TNFSF14,0.0015969378873705864
MUC5B+ club,TOX2,0.00085897755343467
MUC5B+ club,TRERF1,0.0009040096774697304
MUC5B+ club,TSC22D1,0.0008380811777897179
MUC5B+ club,TSEN54,0.0009231987060047686
MUC5B+ club,TSPAN7,0.0010535316541790962
MUC5B+ club,TYMS,0.0033206907100975513
MUC5B+ club,UNC5B,0.0014241851167753339
MUC5B+ club,USP20,0.0006630521384067833
MUC5B+ club,VCAM1,0.0016414419515058398
MUC5B+ club,VSIG4,0.0006119190366007388
MUC5B+ club,WDFY4,0.0014302306808531284
MUC5B+ club,WFDC1,0.002131513087078929
MUC5B+ club,ZBTB14,0.0015240160282701254
MUC5B+ club,ZBTB46,0.0009567867964506149
MUC5B+ club,ZNF180,0.0011096769012510777
MUC5B+ club,ZNF331,0.0006261003436520696
MUC5B+ club,ZNF589,0.0005422505200840533
MUC5B+ club,ANGPT1,0.0011233668774366379
MUC5B+ club,AXL,0.0006871848017908633
MUC5B+ club,CDKN2B,0.0007456081220880151
MUC5B+ club,CTNNB1,0.0008082788554020226
MUC5B+ club,CXCL2,0.001023292075842619
MUC5B+ club,CXCL3,0.0028720498085021973
MUC5B+ club,CYP1B1,0.0007080691866576672
MUC5B+ club,FILIP1L,0.0007817504229024053
MUC5B+ club,GEM,0.0011059610405936837
MUC5B+ club,GLB1,0.0006787900347262621
MUC5B+ club,ICAM3,0.001446804846636951
MUC5B+ club,IGF1,0.0013455504085868597
MUC5B+ club,IL18,0.0008935322402976453
MUC5B+ club,ISG15,0.0009918597061187029
MUC5B+ club,ITGA2,0.0007799012819305062
MUC5B+ club,MAP1LC3B,0.0008108799229376018
MUC5B+ club,MAP2K1,0.0008088967297226191
MUC5B+ club,PAPPA,0.001963814254850149
MUC5B+ club,PDIK1L,0.001657965243794024
MUC5B+ club,PLAT,0.0019260665867477655
MUC5B+ club,PLAU,0.0008311080164276063
MUC5B+ club,RRAS,0.0006160641787573695
MUC5B+ club,SERPINE2,0.0029396223835647106
MUC5B+ club,SIRT1,0.0010265004821121693
MUC5B+ club,SMPD1,0.0010524105746299028
MUC5B+ club,SOD1,0.0008387804264202714
MUC5B+ club,TP53,0.0006848410121165216
MUC5B+ club,VEGFC,0.0007489552954211831
MUC5B+ club,ZNF148,0.0007031451677903533
KRT5-/KRT17+ cells,AC099489.1,0.0028319526463747025
KRT5-/KRT17+ cells,ACKR2,0.005489520728588104
KRT5-/KRT17+ cells,ADAMTS5,0.009789305739104748
KRT5-/KRT17+ cells,ADAMTSL1,0.004363845568150282
KRT5-/KRT17+ cells,ADGRG3,0.0030194770079106092
KRT5-/KRT17+ cells,ADGRL3,0.005815553478896618
KRT5-/KRT17+ cells,ADRA1A,0.003950007725507021
KRT5-/KRT17+ cells,AFF2,0.003446487709879875
KRT5-/KRT17+ cells,ASTL,0.012475114315748215
KRT5-/KRT17+ cells,BFSP1,0.007399354130029678
KRT5-/KRT17+ cells,C3orf70,0.0035695526748895645
KRT5-/KRT17+ cells,CA3,0.003097232198342681
KRT5-/KRT17+ cells,CACNB2,0.005526441615074873
KRT5-/KRT17+ cells,CADM3,0.006572258193045855
KRT5-/KRT17+ cells,CADPS,0.0068428050726652145
KRT5-/KRT17+ cells,CAMK4,0.003715708153322339
KRT5-/KRT17+ cells,CCDC136,0.004100651480257511
KRT5-/KRT17+ cells,CCL11,0.00504941726103425
KRT5-/KRT17+ cells,CCL23,0.003647089237347245
KRT5-/KRT17+ cells,CCL4L2,0.00502181937918067
KRT5-/KRT17+ cells,CCN3,0.004879837855696678
KRT5-/KRT17+ cells,CCN4,0.0051493095234036446
KRT5-/KRT17+ cells,CCNO,0.00325589906424284
KRT5-/KRT17+ cells,CCR4,0.003770694602280855
KRT5-/KRT17+ cells,CD244,0.0027659344486892223
KRT5-/KRT17+ cells,CD300LG,0.008186720311641693
KRT5-/KRT17+ cells,CD40LG,0.0031342615839093924
KRT5-/KRT17+ cells,CD70,0.013305761851370335
KRT5-/KRT17+ cells,CD72,0.002914260607212782
KRT5-/KRT17+ cells,CDH19,0.012796702794730663
KRT5-/KRT17+ cells,CDH6,0.006055064965039492
KRT5-/KRT17+ cells,CDO1,0.0038146423175930977
KRT5-/KRT17+ cells,CHAC1,0.006529571488499641
KRT5-/KRT17+ cells,CHODL,0.03975345939397812
KRT5-/KRT17+ cells,CHRDL2,0.009159796871244907
KRT5-/KRT17+ cells,CLDN10,0.005286890082061291
KRT5-/KRT17+ cells,CLEC4D,0.0032553267665207386
KRT5-/KRT17+ cells,CLEC4M,0.0034464935306459665
KRT5-/KRT17+ cells,COL6A5,0.003937371540814638
KRT5-/KRT17+ cells,CPXM1,0.00819652620702982
KRT5-/KRT17+ cells,CPXM2,0.002905613277107477
KRT5-/KRT17+ cells,CTHRC1,0.0026678715366870165
KRT5-/KRT17+ cells,CXCL9,0.007184620015323162
KRT5-/KRT17+ cells,CXCR1,0.0031236738432198763
KRT5-/KRT17+ cells,CXCR3,0.0037305851001292467
KRT5-/KRT17+ cells,CXCR6,0.004146309569478035
KRT5-/KRT17+ cells,CYTL1,0.01812761276960373
KRT5-/KRT17+ cells,DEPTOR,0.00291798310354352
KRT5-/KRT17+ cells,DHH,0.004062826279550791
KRT5-/KRT17+ cells,DKK2,0.0030566290952265263
KRT5-/KRT17+ cells,DNASE1L3,0.0038145005237311125
KRT5-/KRT17+ cells,DOC2B,0.0028156705666333437
KRT5-/KRT17+ cells,ECRG4,0.003076006658375263
KRT5-/KRT17+ cells,ENPP1,0.0056130653247237206
KRT5-/KRT17+ cells,EOMES,0.003997431136667728
KRT5-/KRT17+ cells,EYA4,0.002864213427528739
KRT5-/KRT17+ cells,FABP3,0.003255701158195734
KRT5-/KRT17+ cells,FAM110D,0.002983660437166691
KRT5-/KRT17+ cells,FAM124B,0.004713883623480797
KRT5-/KRT17+ cells,FAM162B,0.0035069852601736784
KRT5-/KRT17+ cells,FAM222A,0.0035190917551517487
KRT5-/KRT17+ cells,FCER1A,0.004146830178797245
KRT5-/KRT17+ cells,FCER2,0.009789085015654564
KRT5-/KRT17+ cells,FCRL2,0.00442479969933629
KRT5-/KRT17+ cells,FFAR2,0.0027844239957630634
KRT5-/KRT17+ cells,FGA,0.005775677505880594
KRT5-/KRT17+ cells,FGFBP2,0.003028726205229759
KRT5-/KRT17+ cells,FHL5,0.002823670394718647
KRT5-/KRT17+ cells,FLNC,0.002825140953063965
KRT5-/KRT17+ cells,FOSL1,0.0036893365904688835
KRT5-/KRT17+ cells,FOXC2,0.004344911780208349
KRT5-/KRT17+ cells,FOXL1,0.005210419651120901
KRT5-/KRT17+ cells,GALNT15,0.008000204339623451
KRT5-/KRT17+ cells,GAS1,0.002908696886152029
KRT5-/KRT17+ cells,GFI1,0.002839553402736783
KRT5-/KRT17+ cells,GPIHBP1,0.003411276265978813
KRT5-/KRT17+ cells,GPR20,0.0058432030491530895
KRT5-/KRT17+ cells,GUCY1A2,0.0029142547864466906
KRT5-/KRT17+ cells,GZMK,0.0044599855318665504
KRT5-/KRT17+ cells,HBG2,0.0037594193127006292
KRT5-/KRT17+ cells,HIST1H2AH,0.005645159166306257
KRT5-/KRT17+ cells,HIST1H4B,0.03207956627011299
KRT5-/KRT17+ cells,HIST1H4C,0.0028077082242816687
KRT5-/KRT17+ cells,HOXA9,0.006018763408064842
KRT5-/KRT17+ cells,HPR,0.005401894450187683
KRT5-/KRT17+ cells,IL9R,0.002948365407064557
KRT5-/KRT17+ cells,ISM1,0.0034987882245332003
KRT5-/KRT17+ cells,ITGA11,0.004922470077872276
KRT5-/KRT17+ cells,IZUMO1,0.002687094733119011
KRT5-/KRT17+ cells,KCNA5,0.0059827836230397224
KRT5-/KRT17+ cells,KCNIP3,0.008916758000850677
KRT5-/KRT17+ cells,KLRF1,0.0036608551163226366
KRT5-/KRT17+ cells,LIPG,0.0028389496728777885
KRT5-/KRT17+ cells,LRRN3,0.004363881424069405
KRT5-/KRT17+ cells,LYPD2,0.004129393026232719
KRT5-/KRT17+ cells,LZTS1,0.0045632366091012955
KRT5-/KRT17+ cells,MATN3,0.0052593243308365345
KRT5-/KRT17+ cells,MEDAG,0.00353580666705966
KRT5-/KRT17+ cells,MEOX1,0.007743318565189838
KRT5-/KRT17+ cells,MGAM,0.003435267601162195
KRT5-/KRT17+ cells,MKI67,0.00853645708411932
KRT5-/KRT17+ cells,MRAP2,0.008536227978765965
KRT5-/KRT17+ cells,MS4A1,0.00430798577144742
KRT5-/KRT17+ cells,MT1M,0.003411012003198266
KRT5-/KRT17+ cells,MUSK,0.008609670214354992
KRT5-/KRT17+ cells,NMNAT2,0.02120874635875225
KRT5-/KRT17+ cells,NR5A2,0.0032450142316520214
KRT5-/KRT17+ cells,NTRK3,0.003302583936601877
KRT5-/KRT17+ cells,NXF3,0.0027844016440212727
KRT5-/KRT17+ cells,NXPH3,0.00401377584785223
KRT5-/KRT17+ cells,ORM1,0.004129668697714806
KRT5-/KRT17+ cells,P2RX5,0.003757259575650096
KRT5-/KRT17+ cells,P2RY8,0.003133585210889578
KRT5-/KRT17+ cells,PADI4,0.0047135865315794945
KRT5-/KRT17+ cells,PAMR1,0.00492266658693552
KRT5-/KRT17+ cells,PCDH10,0.01881572976708412
KRT5-/KRT17+ cells,PCDHB10,0.005709569435566664
KRT5-/KRT17+ cells,PCLAF,0.007864967919886112
KRT5-/KRT17+ cells,PGR,0.003939829301089048
KRT5-/KRT17+ cells,PI15,0.013671422377228737
KRT5-/KRT17+ cells,PKP1,0.0041128117591142654
KRT5-/KRT17+ cells,PLCXD2,0.013667755760252476
KRT5-/KRT17+ cells,PLIN4,0.004804067313671112
KRT5-/KRT17+ cells,PLXNA4,0.0028557388577610254
KRT5-/KRT17+ cells,PPP2R2B,0.005047010723501444
KRT5-/KRT17+ cells,PTN,0.004647797904908657
KRT5-/KRT17+ cells,RANBP3L,0.005877097137272358
KRT5-/KRT17+ cells,RELN,0.008322520181536674
KRT5-/KRT17+ cells,RGS13,0.0026816604658961296
KRT5-/KRT17+ cells,RNASE2,0.0031430283561348915
KRT5-/KRT17+ cells,RND1,0.003597034141421318
KRT5-/KRT17+ cells,RNF112,0.002864164998754859
KRT5-/KRT17+ cells,RNF157,0.005231194198131561
KRT5-/KRT17+ cells,RNF182,0.007084904704242945
KRT5-/KRT17+ cells,RRM2,0.006283467169851065
KRT5-/KRT17+ cells,RSPO3,0.0031451359391212463
KRT5-/KRT17+ cells,S1PR5,0.0027161294128745794
KRT5-/KRT17+ cells,SCUBE1,0.0029837831389158964
KRT5-/KRT17+ cells,SDS,0.010510134510695934
KRT5-/KRT17+ cells,SELE,0.006982160732150078
KRT5-/KRT17+ cells,SEMA3A,0.003965810872614384
KRT5-/KRT17+ cells,SIGLEC6,0.004046331625431776
KRT5-/KRT17+ cells,SIGLEC8,0.006244522985070944
KRT5-/KRT17+ cells,SLC26A10,0.004146888852119446
KRT5-/KRT17+ cells,SLC6A1,0.0040464382618665695
KRT5-/KRT17+ cells,SMOC2,0.0036882918793708086
KRT5-/KRT17+ cells,SOSTDC1,0.003133342368528247
KRT5-/KRT17+ cells,SPOCD1,0.003403444541618228
KRT5-/KRT17+ cells,SPTB,0.007926998659968376
KRT5-/KRT17+ cells,STAC2,0.014460932463407516
KRT5-/KRT17+ cells,SUSD5,0.011216443963348866
KRT5-/KRT17+ cells,SYN2,0.005948236212134361
KRT5-/KRT17+ cells,TM4SF18,0.004947055131196976
KRT5-/KRT17+ cells,TNFAIP6,0.003470474388450384
KRT5-/KRT17+ cells,TNFRSF13C,0.0032347901724278927
KRT5-/KRT17+ cells,TNFSF8,0.004201446659862995
KRT5-/KRT17+ cells,TNIP3,0.004668426234275103
KRT5-/KRT17+ cells,TOP2A,0.006659985054284334
KRT5-/KRT17+ cells,TPSD1,0.003757413709536195
KRT5-/KRT17+ cells,TSPAN11,0.0029227654449641705
KRT5-/KRT17+ cells,TYMS,0.0033206804655492306
KRT5-/KRT17+ cells,UNC45B,0.015588369220495224
KRT5-/KRT17+ cells,VSIG1,0.015350771136581898
KRT5-/KRT17+ cells,VWC2,0.012796989642083645
KRT5-/KRT17+ cells,WNT11,0.003873830661177635
KRT5-/KRT17+ cells,Z82206.1,0.004045861307531595
KRT5-/KRT17+ cells,ZBTB32,0.008055116049945354
KRT5-/KRT17+ cells,ZDHHC11,0.002864495385438204
KRT5-/KRT17+ cells,ZDHHC19,0.03109383024275303
KRT5-/KRT17+ cells,ZNF385D,0.003715269733220339
KRT5-/KRT17+ cells,CCL3,0.0038011560682207346
KRT5-/KRT17+ cells,CDKN2A,0.009420369751751423
KRT5-/KRT17+ cells,CXCL10,0.004712071269750595
KRT5-/KRT17+ cells,CXCR2,0.0035073154140263796
KRT5-/KRT17+ cells,ESM1,0.00734406802803278
KRT5-/KRT17+ cells,MMP9,0.003949908073991537
KRT5-/KRT17+ cells,PROX1,0.004271310288459063
KRT5-/KRT17+ cells,PTGES,0.005177393089979887
KRT5-/KRT17+ cells,SERPINE2,0.0029398484621196985
KRT5-/KRT17+ cells,SPP1,0.0031328718177974224
KRT5-/KRT17+ cells,TLR3,0.0029056600760668516
KRT5-/KRT17+ cells,TNF,0.004219177179038525
KRT5-/KRT17+ cells,TNFRSF10C,0.005459809210151434
