,SPP1+ macrophages,AT2,MUC5B+ club,Monocyte-derived macrophage,CD4+ T Cells,EC Arterial,CD8+ T Cells,Dendritic cells,Alveolar macrophages,Smooth muscle cells,Mast cells,KRT5-/KRT17+ cells,Fibrotic fibroblast,EC Venous,SCGB3A2+/SCGB1A1+ club,Plasma cells,Goblet,Ciliated,Pericyte,EC General capillary
PNPT1,0.0,0.0017766667297109962,0.0,0.0,0.0017500000540167093,0.0,0.0,0.0,0.0016250000335276127,0.0,0.0,0.00171999994199723,0.0017750000115484,0.0017399999778717756,0.0,0.0,0.0017999999690800905,0.0018100000452250242,0.0017500000540167093,0.0
PDIK1L,0.0018599999602884054,0.0017099999822676182,0.0,0.0,0.0016833333065733314,0.0,0.0018100000452250242,0.0,0.0,0.0,0.001879999996162951,0.0017500000540167093,0.0017750000115484,0.0018100000452250242,0.0018899999558925629,0.0,0.0,0.0,0.0,0.0017900000093504786
PTGER2,0.0018700000364333391,0.0018400000408291817,0.0,0.0018400000408291817,0.0017099999822676182,0.0,0.0018949999939650297,0.0018649999983608723,0.0,0.0,0.0019199999514967203,0.0,0.0018370000179857016,0.0,0.0,0.0,0.0,0.001769999973475933,0.0,0.0
POU5F1,0.0,0.0019049999536946416,0.0018899999558925629,0.0,0.001879999996162951,0.0,0.0,0.001979999942705035,0.0019149999134242535,0.0,0.0019199999514967203,0.0019399999873712659,0.0018920000875368714,0.001979999942705035,0.0,0.0,0.0,0.0019199999514967203,0.0019000000320374966,0.001984999980777502
IL7,0.0,0.0019499999471008778,0.0018599999602884054,0.0,0.001884999917820096,0.0,0.0,0.0019616668578237295,0.001846666564233601,0.0,0.0,0.0019600000232458115,0.0019399999873712659,0.0,0.0,0.0,0.0020099999383091927,0.0019399999873712659,0.0,0.0020200000144541264
ANG,0.0020699999295175076,0.0020924999844282866,0.0,0.002099999925121665,0.0019099999917671084,0.0,0.0,0.0,0.0,0.0,0.0,0.001956666586920619,0.002099999925121665,0.00203000009059906,0.0021699999924749136,0.0,0.0020600000862032175,0.00203000009059906,0.0,0.0
WNT2,0.0,0.0020200000144541264,0.0,0.002099999925121665,0.0,0.002099999925121665,0.0,0.0,0.0,0.0,0.0,0.0,0.002023333450779319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPPA,0.00215999991632998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002067500026896596,0.0,0.0,0.002050000010058284,0.0,0.0,0.0,0.0
ING1,0.0,0.002050000010058284,0.0020099999383091927,0.0,0.0020800000056624413,0.0,0.0,0.0,0.0020299998577684164,0.0,0.00215999991632998,0.0020633332896977663,0.0020574999507516623,0.002085000043734908,0.0,0.0,0.0022100000642240047,0.002094999887049198,0.0020800000056624413,0.00215999991632998
PLAT,0.0,0.0,0.0,0.0,0.0,0.0021100000012665987,0.0,0.0,0.0,0.0,0.0021199998445808887,0.0,0.00203999993391335,0.0021100000012665987,0.002259999979287386,0.0,0.0,0.0,0.001979999942705035,0.0
ALDH1A3,0.0,0.0,0.0021299999207258224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002214999869465828,0.0,0.0,0.0027199999894946814,0.0,0.0,0.002176666632294655,0.0,0.0
IGFBP3,0.0,0.00215000007301569,0.002145000034943223,0.0021100000012665987,0.0,0.002288333373144269,0.0,0.0,0.0,0.002219999907538295,0.0,0.0,0.0,0.002259999979287386,0.0023300000466406345,0.0024900001008063555,0.0,0.00215999991632998,0.0,0.0
AREG,0.0,0.002536000218242407,0.002374999923631549,0.0025100000202655792,0.0021699999924749136,0.0,0.0,0.0025500000920146704,0.0,0.0,0.0024274999741464853,0.0,0.0025133334565907717,0.0,0.0,0.0,0.0,0.0023900000378489494,0.0,0.0
TNFRSF11B,0.0,0.0026599999982863665,0.0,0.0027699999045580626,0.0,0.002694999799132347,0.0,0.0,0.0,0.002739999908953905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX8,0.0,0.0,0.0026199999265372753,0.0028800000436604023,0.002615000121295452,0.0027600000612437725,0.0,0.0027699999045580626,0.0025900001637637615,0.0028099999763071537,0.0,0.0,0.0026875000912696123,0.002739999908953905,0.0,0.002850000048056245,0.0,0.002749999985098839,0.0,0.00279999990016222
NDN,0.0,0.0027149999514222145,0.0,0.0,0.0,0.0,0.0,0.0,0.0025400000158697367,0.00279000005684793,0.0,0.0,0.002689999993890524,0.0027699999045580626,0.003160000080242753,0.0,0.0,0.0,0.0,0.0
CXCL3,0.0030950000509619713,0.003028000006452203,0.0,0.0032099999953061342,0.0,0.003215000033378601,0.0,0.00305499997921288,0.002943333238363266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGSF3,0.0,0.0031233334448188543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003074999898672104,0.0030499999411404133,0.0,0.0,0.0,0.0,0.0029800001066178083,0.0,0.0
TP63,0.0,0.0030799999367445707,0.003005000064149499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003220000071451068,0.0031999999191612005,0.0,0.0,0.0,0.0
IL15,0.0,0.0030900000128895044,0.0,0.003100000089034438,0.002859999891370535,0.0,0.0,0.0031349998898804188,0.0030300000216811895,0.0031399999279528856,0.0,0.0031200002413243055,0.003010000102221966,0.0031850000377744436,0.0033199999015778303,0.0,0.0,0.003100000089034438,0.0,0.0
TLR3,0.0,0.0030916668474674225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003105000127106905,0.0,0.003329999977722764,0.0,0.0,0.0,0.0,0.0
E2F1,0.0,0.003215000033378601,0.0,0.0,0.003046666504815221,0.0,0.0032999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.003220000071451068,0.0,0.0,0.0,0.0,0.0,0.0031500000040978193
SERPINE2,0.0,0.0,0.0031300000846385956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032399999909102917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA2,0.0032599999103695154,0.0,0.0,0.0032999999821186066,0.0030300000216811895,0.003339999821037054,0.0,0.0,0.0031449999660253525,0.0033149998635053635,0.0,0.0,0.0031724998261779547,0.0033549999352544546,0.003599999938160181,0.0031900000758469105,0.0,0.0,0.0,0.0
SOX2,0.0,0.0,0.0032450000289827585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035699999425560236,0.0,0.0,0.0032499998342245817,0.0,0.0
MAP2K6,0.0,0.0,0.003504999913275242,0.003444999922066927,0.003324999939650297,0.003640000009909272,0.0,0.0035699999425560236,0.003339999821037054,0.0,0.0,0.0034799999557435513,0.003475000150501728,0.0,0.0,0.0,0.0,0.0035500000230968,0.0,0.0
SPP1,0.003572500078007579,0.0,0.0,0.0034928570967167616,0.0,0.0034400001168251038,0.0035600000992417336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,0.0,0.0,0.0,0.0,0.0034600000362843275,0.0,0.0,0.0,0.003590000094845891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCR2,0.0,0.0,0.0,0.0037299999967217445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004230000078678131,0.0,0.0,0.0,0.0
CCL3,0.004130000248551369,0.004100000020116568,0.0,0.0,0.0036800000816583633,0.0,0.0,0.004279999993741512,0.0,0.0,0.0,0.0,0.0,0.004029999952763319,0.0,0.004920000210404396,0.0,0.0,0.0,0.0
CCL13,0.004259999841451645,0.0,0.0,0.0,0.0,0.004120000172406435,0.0,0.004274999722838402,0.0,0.0,0.0,0.0,0.004120000172406435,0.0,0.0,0.0044999998062849045,0.0,0.0,0.0,0.0
TFAP2A,0.0,0.0,0.004230000078678131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004480000119656324,0.0,0.0,0.0,0.0,0.0,0.004240000154823065,0.0,0.0
MMP9,0.0043216669000685215,0.0,0.0,0.004170000087469816,0.0,0.004430000204592943,0.0,0.0,0.004339999984949827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL24,0.0,0.004475000314414501,0.0,0.004495000001043081,0.004050000105053186,0.0,0.0,0.0,0.004282857291400433,0.0,0.0,0.0,0.004629999864846468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL10,0.0047599999234080315,0.0,0.0,0.004774999804794788,0.0,0.0,0.0,0.0045449999161064625,0.0,0.004120000172406435,0.00418000016361475,0.0,0.0,0.0,0.004769999999552965,0.004970000125467777,0.004600000102072954,0.0,0.0,0.0
BLK,0.0,0.0,0.0,0.0,0.004625000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROX1,0.0,0.0,0.0,0.0,0.0,0.004730000160634518,0.0,0.004699999932199717,0.0,0.0,0.004619999788701534,0.004660000093281269,0.004405000247061253,0.0,0.004885000176727772,0.0,0.0045900000259280205,0.0,0.0,0.0
CCL8,0.0048699998296797276,0.0044999998062849045,0.0,0.0,0.0,0.0,0.0,0.004662499763071537,0.004430000204592943,0.0,0.0,0.0,0.0048500001430511475,0.004670000169426203,0.0,0.0,0.0,0.0,0.0,0.0
CXCL14,0.00482999999076128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004689999856054783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGF,0.0,0.0,0.0,0.0,0.0,0.0,0.005009999964386225,0.0,0.0,0.0,0.0,0.0,0.004569999873638153,0.0,0.0,0.005439999978989363,0.0,0.0,0.004780000075697899,0.0
TSPYL5,0.0,0.0052466667257249355,0.0,0.005126666743308306,0.0,0.005475000012665987,0.0,0.005210000090301037,0.0,0.0,0.0,0.0,0.005160000175237656,0.005436666309833527,0.00558000011369586,0.0,0.00535999983549118,0.0,0.0,0.00547999981790781
CSF2,0.0,0.005550000350922346,0.0,0.0,0.0051299999468028545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF10C,0.0,0.0,0.005549999885261059,0.0,0.0,0.0,0.0,0.0,0.00571999978274107,0.0,0.0,0.0,0.005679999943822622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGES,0.0,0.00570000009611249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005584999918937683,0.005486666690558195,0.0,0.005924999713897705,0.0,0.0,0.0,0.005669999867677689,0.0
PTTG1,0.0,0.0,0.0,0.0,0.005735000129789114,0.0,0.0,0.0,0.005890000145882368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EREG,0.0062500000931322575,0.006320000160485506,0.006096666678786278,0.006586666684597731,0.0,0.0,0.0,0.006029999814927578,0.006039999891072512,0.006339999847114086,0.006500000134110451,0.0061599998734891415,0.006286666728556156,0.0,0.0,0.0,0.0,0.0059899999760091305,0.0,0.0
CCL20,0.0,0.00653250003233552,0.0,0.0066200001165270805,0.005929999984800816,0.0,0.006659999955445528,0.0,0.0,0.0,0.0,0.0,0.0065100002102553844,0.0,0.006754999980330467,0.0,0.0,0.0,0.0,0.0
CHEK1,0.0,0.0,0.0,0.0,0.006825000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006949999835342169,0.0,0.0
TFAP4,0.0,0.007290000095963478,0.0,0.006940000224858522,0.007160000037401915,0.0,0.0,0.007400000002235174,0.006930000148713589,0.007290000095963478,0.0,0.0070500001311302185,0.007379999849945307,0.007329999934881926,0.0,0.0,0.0,0.006909999996423721,0.0,0.0
ESM1,0.0,0.0,0.0,0.0,0.007420000154525042,0.007823333144187927,0.0,0.007619999814778566,0.0,0.0,0.0,0.0075599998235702515,0.00800000037997961,0.00793272815644741,0.0,0.0,0.0,0.0,0.0,0.007929999381303787
DKK1,0.0,0.009030000306665897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009580000303685665,0.0,0.00900857150554657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009340000338852406
IL1A,0.0,0.0,0.0,0.0,0.009585000574588776,0.0,0.0,0.009519999846816063,0.0090549997985363,0.0,0.0,0.0,0.009170000441372395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC13A3,0.0,0.009679999202489853,0.0,0.0,0.0,0.0,0.0,0.009030000306665897,0.0,0.0,0.0,0.0,0.009542222134768963,0.009730000048875809,0.0,0.0,0.0,0.009279999881982803,0.0,0.009320000186562538
CDKN2A,0.0,0.0,0.0,0.010259999893605709,0.009399999864399433,0.010409999638795853,0.0,0.0,0.00965999998152256,0.0,0.010199999436736107,0.009639999829232693,0.00965999998152256,0.0,0.0,0.0,0.0,0.010370000265538692,0.0,0.0
FGF1,0.0,0.010734999552369118,0.010520000010728836,0.0,0.0,0.011119999922811985,0.0,0.0,0.0,0.011103332974016666,0.0,0.0,0.010900001041591167,0.0,0.0,0.0,0.0,0.01063000038266182,0.010871429927647114,0.011070000007748604
IFNG,0.0,0.0,0.0,0.0,0.012716665863990784,0.0,0.0,0.0,0.0,0.0,0.0,0.012649999931454659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,0.0,0.0,0.0,0.0,0.012716665863990784,0.0,0.0,0.0,0.0,0.0,0.0,0.012649999931454659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAKMIP1,0.0,0.0147299999371171,0.0,0.0,0.014187142252922058,0.0,0.0,0.0,0.0,0.01501999981701374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015219999477267265,0.0,0.0,0.0,0.014569999650120735,0.0,0.01534000039100647
EGF,0.0,0.01919800229370594,0.019220000132918358,0.0,0.018079999834299088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834000088274479,0.019750000908970833,0.0,0.0,0.0,0.0,0.0,0.0
SPX,0.0,0.020350001752376556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200824998319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1CAM,0.0,0.0,0.0,0.0,0.020757999271154404,0.0,0.0,0.0,0.0,0.0,0.021059999242424965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NANOG,0.0,0.02169000171124935,0.02095000073313713,0.0,0.0,0.0,0.0,0.0,0.0,0.021570000797510147,0.020740000531077385,0.0,0.021653998643159866,0.02160000056028366,0.0,0.0,0.0,0.0218299999833107,0.0,0.02206999994814396
RBP2,0.0,0.02319999970495701,0.0,0.0,0.0,0.024185001850128174,0.0,0.0,0.0,0.0,0.0,0.022162001579999924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INHA,0.0,0.024560000747442245,0.0,0.0,0.0,0.0,0.0,0.0,0.02346000075340271,0.0,0.0,0.023560000583529472,0.02469000034034252,0.02532999962568283,0.0,0.0,0.0,0.0,0.0,0.0
CD8B2,0.0,0.027729999274015427,0.0,0.0,0.027820000424981117,0.02710000053048134,0.02465999871492386,0.02662000060081482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPKA,0.0,0.028300000354647636,0.028064999729394913,0.027219999581575394,0.025960000231862068,0.0,0.0,0.0,0.026909999549388885,0.029179999604821205,0.0,0.0,0.028699999675154686,0.0,0.0,0.0,0.0,0.027729999274015427,0.028629999607801437,0.029580000787973404
MMP12,0.0,0.031539998948574066,0.0,0.0,0.0,0.0,0.0,0.031950000673532486,0.0,0.0,0.0,0.0,0.03209000080823898,0.0,0.0,0.0,0.0,0.030710000544786453,0.0,0.0
ZNF80,0.0,0.0,0.0,0.0,0.04219000041484833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04250999912619591,0.0,0.0,0.0,0.0,0.0,0.0
C4orf50,0.0,0.0,0.0,0.0,0.04367250204086304,0.0,0.0,0.0,0.0,0.0,0.0,0.044110000133514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB2,0.0,0.0,0.04393500089645386,0.0,0.0,0.0,0.0,0.04506000131368637,0.0,0.0,0.04608999937772751,0.0,0.0,0.0,0.0,0.0,0.0,0.044110000133514404,0.0,0.0
KCNJ12,0.0,0.05344000086188316,0.0,0.0,0.0,0.0,0.0,0.0,0.05308999866247177,0.0,0.0,0.0,0.05617000162601471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053040001541376114,0.059709999710321426,0.0,0.057681433856487274,0.0,0.0,0.0,0.0,0.0,0.0,0.057670000940561295
MMP10,0.0,0.0,0.06257999688386917,0.0,0.0,0.0,0.0,0.0,0.0,0.06485000252723694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf40,0.0,0.0,0.0,0.0,0.06896500289440155,0.0,0.0,0.0,0.06612999737262726,0.0,0.0,0.0,0.07034999877214432,0.0,0.0,0.0,0.0,0.06829000264406204,0.0,0.07254999876022339
TMPRSS11E,0.0,0.0,0.08470000326633453,0.0,0.07442999631166458,0.0,0.0,0.0,0.07682999968528748,0.08017999678850174,0.0,0.0,0.07840999960899353,0.08399000018835068,0.0,0.0,0.0,0.0,0.0,0.0
DEFB4B,0.0,0.08568499982357025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A10,0.0,0.0,0.09049999713897705,0.0,0.093019999563694,0.0,0.0,0.08946000039577484,0.08951999992132187,0.0,0.0,0.0,0.09254000335931778,0.0,0.0,0.0,0.0,0.09187000244855881,0.0,0.0
MAST1,0.0,0.09308499842882156,0.0,0.0,0.09464499354362488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08987999707460403,0.0,0.0,0.0,0.0,0.0,0.0,0.0929500013589859
MAST1,0.0,0.09308499842882156,0.0,0.0,0.09464499354362488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08987999707460403,0.0,0.0,0.0,0.0,0.0,0.0,0.0929500013589859
FUT5,0.0,0.0,0.0,0.0,0.09101999551057816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09690000116825104,0.1007699966430664,0.0,0.0,0.0,0.0936100035905838,0.0,0.0
IL2,0.0,0.0,0.0,0.0,0.09523599594831467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,0.0,0.0,0.0,0.0,0.09523599594831467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALX4,0.0,0.0,0.10242000222206116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10140000283718109,0.0,0.0,0.0,0.0,0.100040003657341,0.0,0.0
ALX4,0.0,0.0,0.10242000222206116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10140000283718109,0.0,0.0,0.0,0.0,0.100040003657341,0.0,0.0
ASCL1,0.0,0.0,0.0,0.0,0.10040000081062317,0.0,0.0,0.10322999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.10089000314474106,0.0,0.0,0.0,0.0,0.0
ASCL1,0.0,0.0,0.0,0.0,0.10040000081062317,0.0,0.0,0.10322999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.10089000314474106,0.0,0.0,0.0,0.0,0.0
BRSK2,0.0,0.10270000249147415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10085500031709671,0.10172000527381897,0.0,0.0,0.0,0.0,0.0,0.1064700037240982,0.0
HOXA11,0.0,0.10582000017166138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09918999671936035,0.0,0.0,0.0,0.0,0.0,0.0,0.10271000117063522
HOXA11,0.0,0.10582000017166138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09918999671936035,0.0,0.0,0.0,0.0,0.0,0.0,0.10271000117063522
HOXA11,0.0,0.10582000017166138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09918999671936035,0.0,0.0,0.0,0.0,0.0,0.0,0.10271000117063522
HEPN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987199991941452,0.10462500154972076,0.0,0.0,0.0,0.0,0.0,0.10420999675989151
LAMB4,0.0,0.0,0.0,0.0,0.10159000009298325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10244499891996384,0.0,0.0,0.0,0.0,0.0,0.10743000358343124,0.0
LAMB4,0.0,0.0,0.0,0.0,0.10159000009298325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10244499891996384,0.0,0.0,0.0,0.0,0.0,0.10743000358343124,0.0
LAMB4,0.0,0.0,0.0,0.0,0.10159000009298325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10244499891996384,0.0,0.0,0.0,0.0,0.0,0.10743000358343124,0.0
CELA1,0.0,0.10639999806880951,0.0,0.0,0.10057333111763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10620500147342682,0.0,0.0,0.0,0.0,0.0,0.0
CELA1,0.0,0.10639999806880951,0.0,0.0,0.10057333111763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10620500147342682,0.0,0.0,0.0,0.0,0.0,0.0
CELA1,0.0,0.10639999806880951,0.0,0.0,0.10057333111763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10620500147342682,0.0,0.0,0.0,0.0,0.0,0.0
CERS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10181000083684921,0.0,0.10475499927997589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10181000083684921,0.0,0.10475499927997589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10181000083684921,0.0,0.10475499927997589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10303666442632675,0.10673999786376953,0.0,0.0,0.0,0.0,0.0,0.0
LDHAL6A,0.0,0.10742500424385071,0.0,0.0,0.10301999747753143,0.0,0.0,0.0,0.0,0.0,0.0,0.10209666937589645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHAL6A,0.0,0.10742500424385071,0.0,0.0,0.10301999747753143,0.0,0.0,0.0,0.0,0.0,0.0,0.10209666937589645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYGR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10283000022172928,0.1044199988245964,0.0,0.0,0.0,0.0,0.0,0.10623999685049057
ACSM6,0.0,0.10751999914646149,0.0,0.0,0.0,0.0,0.0,0.0,0.09786999970674515,0.0,0.0,0.0,0.10668999701738358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBOV1,0.0,0.10684499889612198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBOV1,0.0,0.10684499889612198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11099500209093094,0.0,0.0,0.0,0.0,0.0
CALCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11099500209093094,0.0,0.0,0.0,0.0,0.0
CALCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11099500209093094,0.0,0.0,0.0,0.0,0.0
PBOV1,0.0,0.10684499889612198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM6,0.0,0.10751999914646149,0.0,0.0,0.0,0.0,0.0,0.0,0.09786999970674515,0.0,0.0,0.0,0.10668999701738358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYGR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10283000022172928,0.1044199988245964,0.0,0.0,0.0,0.0,0.0,0.10623999685049057
LDHAL6A,0.0,0.10742500424385071,0.0,0.0,0.10301999747753143,0.0,0.0,0.0,0.0,0.0,0.0,0.10209666937589645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10303666442632675,0.10673999786376953,0.0,0.0,0.0,0.0,0.0,0.0
CERS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10181000083684921,0.0,0.10475499927997589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELA1,0.0,0.10639999806880951,0.0,0.0,0.10057333111763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10620500147342682,0.0,0.0,0.0,0.0,0.0,0.0
LAMB4,0.0,0.0,0.0,0.0,0.10159000009298325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10244499891996384,0.0,0.0,0.0,0.0,0.0,0.10743000358343124,0.0
HEPN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987199991941452,0.10462500154972076,0.0,0.0,0.0,0.0,0.0,0.10420999675989151
